generation,molecule_rank,smiles,score,mean_score,max_score,min_score,std_score,total_oracle_calls,is_offspring,parent_info
39,3,O=C(Cl)C1=CC=C(NC2=NC=CC(C3=CC(NC4=CC(C5=NC=CC=C5)=CC=N4)=CC=N3)=C2)C=C1,0.78,0.66875,0.81,0.61,0.04536082193552787,2482,False,
39,4,C1=CC2=C(C=C(C3=CC=NC(NC4=CC=C5C(=C4)N=CCC5N4CCCC4)=C3)C=C2)OC1,0.77,0.66875,0.81,0.61,0.04536082193552787,2482,False,
39,5,FC1=NC(C2=CC(NC3=CC(NC4=CC=C(N5CCCC5)C=C4)=NC=C3)=NC=C2)=NON1,0.77,0.66875,0.81,0.61,0.04536082193552787,2482,False,
39,6,CC1=CC=CC=C1C1=CC=NC(NC2=CC=C(N3CCCC3)C=C2)=C1,0.77,0.66875,0.81,0.61,0.04536082193552787,2482,False,
39,7,[NH3+]C1=NC=NC2=CC(C3=CC=NC(NC4=CC=C5C(=C4)N=CC(C4=NOCC=N4)C5N4CCCC4)=C3)=CC=C21,0.77,0.66875,0.81,0.61,0.04536082193552787,2482,False,
39,8,O=C(Cl)C1=CC=C(NC2=CC(C3=CC(NC4=CC(C5=NOCC=N5)=CC=N4)=CC=N3)=NC=C2)C=C1,0.76,0.66875,0.81,0.61,0.04536082193552787,2482,False,
39,9,CC1=NOC(C)C(C2=CC=NC(NC3=CC=C(C4=CCC(NC5=C(F)C=CC=C5)=CC4)C=C3)=C2)=N1,0.74,0.66875,0.81,0.61,0.04536082193552787,2482,False,
39,10,CC1=NOC([NH3+])C(C2=CC(NC3=CC=C(C4=CCC(NC5=C(F)C=CC=C5)=CC4)C=C3)=NC=C2)=N1,0.74,0.66875,0.81,0.61,0.04536082193552787,2482,False,
39,11,CC1=NOC(C2=CC=CC=C2F)C(C2=CC(NC3=CC=C(C4=CCC(NC5=C(F)C=CC=C5)=CC4)C=C3)=NC=C2)=N1,0.73,0.66875,0.81,0.61,0.04536082193552787,2482,False,
39,12,CC1=NOC(C)C(C2=CC=NC(NC3=CC=C(C4=CC=NC(NC5=NC=CO5)=C4)C=C3)=C2)=N1,0.73,0.66875,0.81,0.61,0.04536082193552787,2482,False,
39,13,FC1=NC(C2=CC=NC(NC3=CC(NC4=CC=C(C5=CC(C6=NOCC=N6)=CC=N5)C=C4)=NC=C3)=C2)=NO1,0.73,0.66875,0.81,0.61,0.04536082193552787,2482,False,
39,14,[O-]C1=NC(C2=CC=NC(NC3=CC=C(NC4=CC=C5OCC=CC5=C4)C=C3)=C2)=NO1,0.73,0.66875,0.81,0.61,0.04536082193552787,2482,False,
39,15,C1=CC(C2=NC=CC(NC3=CC=C(NC4=CC(C5=NOCC=N5)=CC=N4)C=C3)=C2)=CC(NC2=CNN=C2)=N1,0.73,0.66875,0.81,0.61,0.04536082193552787,2482,False,
39,16,CC1=NOC(C)C(C2=CC=NC(NC3=CC=C(C4=CC=NC(NC5=NC=CC(C6=CCC=N6)=C5)=C4)C=C3)=C2)=N1,0.72,0.66875,0.81,0.61,0.04536082193552787,2482,False,
39,17,C1=CC(C2=CNN2)=CC(NC2=CC=C(NC3=NOCC3)C=C2)=N1,0.72,0.66875,0.81,0.61,0.04536082193552787,2482,False,
39,18,CNC1=CC(C2=CC=C(NC3=CC(C4=NC(C)=NOC4C)=CC=N3)C=C2)=CC=N1,0.72,0.66875,0.81,0.61,0.04536082193552787,2482,False,
39,19,FC1=C(NC2=CCC(C3=CC=C(NC4=CC(C5=NOCC=N5)=CC=N4)C=C3)=CC2)C=CC=C1,0.71,0.66875,0.81,0.61,0.04536082193552787,2482,False,
39,20,O=C(Cl)C1=CC=C(NC2=NC=CC(C3=CC=NC(NC4=CNN=C4)=C3)=C2)C=C1,0.71,0.66875,0.81,0.61,0.04536082193552787,2482,False,
39,21,CC1=NOC(C)C(C2=CC=NC(NC3=CC=C(C4=CCC(C5=NC(C)=NOC5[NH3+])=CC4)C=C3)=C2)=N1,0.71,0.66875,0.81,0.61,0.04536082193552787,2482,False,
39,22,[O-]C1=NC(C2=CC=NC(NC3=CC=C(NC4=CC=C5C(=C4)N=CN=C5C4=CCCCO4)C=C3)=C2)=NO1,0.71,0.66875,0.81,0.61,0.04536082193552787,2482,False,
39,23,[O-]C1=NC(C2=CC=NC(NC3=CC=C(NC4=CC=C5C(=C4)N=CN=C5N4CCCC4)C=C3)=C2)=NO1,0.71,0.66875,0.81,0.61,0.04536082193552787,2482,False,
39,24,FC1=CC(NC2=CC=C(C3=CC(NC4=CC(C5=CCC=N5)=CC=N4)=NC=C3)C=C2)=NC=C1,0.71,0.66875,0.81,0.61,0.04536082193552787,2482,False,
39,25,FC1=CC=NC(NC2=CC=C(NC3=CC(C4=CC=C(NC5=CC(F)=CC=N5)C=C4)=CC=N3)C=C2)=C1,0.71,0.66875,0.81,0.61,0.04536082193552787,2482,False,
39,26,CC1=NOC(C)C(C2=CC(NC3=CC=C(C4=CC(NC5=CC(C6=NOCC=N6)=CC=N5)=NC=C4)C=C3)=NC=C2)=N1,0.7,0.66875,0.81,0.61,0.04536082193552787,2482,False,
39,27,C1=CC(C2=NOC(C3=CCCC3)=N2)=CC(NC2=CC=C(NC3=CC=C4C(=C3)N=CN=C4C3=NC=CO3)C=C2)=N1,0.7,0.66875,0.81,0.61,0.04536082193552787,2482,False,
39,28,CC1=NOC(C)C(C2=CC=NC(NC3=CC=C(NC4=CC=C5C(=C4)N=CN=C5N4CCCC4)C=C3)=C2)=N1,0.7,0.66875,0.81,0.61,0.04536082193552787,2482,False,
39,29,ClC1=CC=C(C2=CC=C(NC3=CC(NC4=CC(C5=NOCC=N5)=CC=N4)=CC=C3)C=C2)C1,0.7,0.66875,0.81,0.61,0.04536082193552787,2482,False,
39,30,[O-]C1=NC(C2=CC(NC3=CC=CC(NC4=CC=C(C5=CC=C(Cl)C5)C=C4)=C3)=NC=C2)=NO1,0.7,0.66875,0.81,0.61,0.04536082193552787,2482,False,
39,31,C1=CC(NC2=CC(C3=NOC(C4=CCCC4)=N3)=CC=N2)=CC=C1NC1=CC2=C(C=C1)C(N1CCCC1)=NC=N2,0.7,0.66875,0.81,0.61,0.04536082193552787,2482,False,
39,32,[O-]C1=NC(C2=CC=NC(NC3=CC=C(NC4=CC=C5C(=C4)N=CN=C5C4=NC=CO4)C=C3)=C2)=NO1,0.69,0.66875,0.81,0.61,0.04536082193552787,2482,False,
39,33,FNC1=NC=CC(C2=CC=C(NC3=NC=CC(C4=NOCC=N4)=C3)C=C2)=C1,0.69,0.66875,0.81,0.61,0.04536082193552787,2482,False,
39,34,CC1=CC=CC=C1C1=CC=NC(NC2=CC=C(C3=CC(NC4=CC(C5=NC=CC=C5)=CC=N4)=CC=N3)C=C2)=C1,0.69,0.66875,0.81,0.61,0.04536082193552787,2482,False,
39,35,CC1=CC=CC=C1C1=CC=C(NC2=CC(NC3=CC(C4=NOCC=N4)=CC=N3)=CC=C2)C=C1,0.69,0.66875,0.81,0.61,0.04536082193552787,2482,False,
39,36,[NH3+]C1CC=NC2=C1C=CC(C1=CC=NC(NC3=CC=C(NC4=CC(C5=CC=CC5)=CC=N4)C=C3)=C1)=C2,0.69,0.66875,0.81,0.61,0.04536082193552787,2482,False,
39,37,ClC1=CC=C(C2=CC(NC3=CC=C(NC4=NOCC4)C=C3)=NC=C2)N1,0.69,0.66875,0.81,0.61,0.04536082193552787,2482,False,
39,38,C1=CC(NC2=CC(C3=NOCC=N3)=CC=N2)=CC(C2=CC=CC(NC3=CC(C4=NOCC=N4)=CC=N3)=C2)=C1,0.68,0.66875,0.81,0.61,0.04536082193552787,2482,False,
39,39,CC1=NOC(C)C(C2=CC=NC(NC3=CC=C(C4=CC5=C(C=C4)C(N4CCCC4)=NC=N5)C=C3)=C2)=N1,0.68,0.66875,0.81,0.61,0.04536082193552787,2482,False,
39,40,O=C(Cl)C1=CC=C(NC2=NC=CC(C3=CC(C4=NOC(F)=N4)=CC=N3)=C2)C=C1,0.68,0.66875,0.81,0.61,0.04536082193552787,2482,False,
39,41,C1=CC=C(NC2=CC(C3=CNN3)=CC=N2)C=C1,0.68,0.66875,0.81,0.61,0.04536082193552787,2482,False,
39,42,C1=CC2=C(CC(C3=CC(NC4=CC=C(NC5=CNN=C5)C=C4)=NC=C3)=C2)OC1,0.68,0.66875,0.81,0.61,0.04536082193552787,2482,False,
39,43,[O-]C1=NC(C2=CC=NC(NC3=CC=C(NC4=CC=C(NC5=NOCC5)C4)C=C3)=C2)=NO1,0.68,0.66875,0.81,0.61,0.04536082193552787,2482,False,
39,44,O=C(Cl)C1C=C(C2=CC(NC3=CC=C(C4=CC(NF)=NC=C4)C=C3)=NC=C2)N=CC1,0.68,0.66875,0.81,0.61,0.04536082193552787,2482,False,
39,45,CC1=NOC(C)C(C2=CC=NC(NC3=CC=C(C4=CCCC=C4)C=C3)=C2)=N1,0.67,0.66875,0.81,0.61,0.04536082193552787,2482,False,
39,46,CC1=CC=CC=C1C1=CC=NC(NC2=CC=C(C3=CC=NC(F)=C3)C=C2)=C1,0.67,0.66875,0.81,0.61,0.04536082193552787,2482,False,
39,47,C1=CC(C2=CC=C(NC3=CC4=C(C=C3)C(N3CCCC3)=NC=N4)C=C2)=CC(NC2=NOCC=N2)=N1,0.67,0.66875,0.81,0.61,0.04536082193552787,2482,False,
39,48,CC1=NOC([NH3+])C(C2=CC=NC(NC3=CC=C(C4=CCC(NC5=C(Cl)C=CC=C5)=CC4)C=C3)=C2)=N1,0.67,0.66875,0.81,0.61,0.04536082193552787,2482,False,
39,49,O=C(Cl)C1=CC=C(NC2=NC=CC(C3=NC=CC(C4=NOCC=N4)=C3)=C2)C=C1,0.67,0.66875,0.81,0.61,0.04536082193552787,2482,False,
39,50,CC1NNC=C1C1=CC=NC(NC2=CC=C(NC3=CC(C4=NOCC=N4)=CC=N3)C=C2)=C1,0.67,0.66875,0.81,0.61,0.04536082193552787,2482,False,
39,51,C1=CCC(C2=CC(NC3=CC=C(C4=CC(NC5=CC(C6=NOCC=N6)=CC=N5)=NC=C4)C=C3)=NC=C2)=C1,0.66,0.66875,0.81,0.61,0.04536082193552787,2482,False,
39,52,CC1=CC=CC=C1C1=CC=NC(NC2=CC=C(C3=CC=NC(NC4=NOCC=N4)=C3)C=C2)=C1,0.66,0.66875,0.81,0.61,0.04536082193552787,2482,False,
39,53,[O-]C1=NC(C2=CC=NC(NC3=CC=C(NC4=NOCC4)C=C3)=C2)=NO1,0.66,0.66875,0.81,0.61,0.04536082193552787,2482,False,
39,54,[NH3+]C1=NC=NC2=CC(NC3=NC=CC(C4=CC(NC5=CC=C6C(=C5)N=CN=C6N5CCCC5)=NC=C4)=C3)=CC=C21,0.66,0.66875,0.81,0.61,0.04536082193552787,2482,False,
39,55,CC1NNC=C1C1=CC(NC2=CC=C(C(=O)C3=C(C4=C[C@@H](C)OC4)ON3)C=C2)=NC=C1,0.66,0.66875,0.81,0.61,0.04536082193552787,2482,False,
39,56,[O-]C1=C2C=CC(NC3=CC(C4=CC5=C(C=C4)C(N4CCCC4)=NC=N5)=CC=N3)=CC2=NC=N1,0.66,0.66875,0.81,0.61,0.04536082193552787,2482,False,
39,57,CC1=CC(NC2=CC=C(NC3=CC(C4=NOC([O-])=N4)=CC=N3)C=C2)=CCN1,0.66,0.66875,0.81,0.61,0.04536082193552787,2482,False,
39,58,[O-]C1=NC(C2=CC=NC(NC3=CC=C(NC4=CC=C5C(=C4)N=CN=C5NC4=CC5=C(C=C4)OCC=C5)C=C3)=C2)=NO1,0.66,0.66875,0.81,0.61,0.04536082193552787,2482,False,
39,59,CNC1=CC(C2=CC=C(NC3=CC(C4=CC=CC=C4C)=CC=N3)C=C2)=CC=N1,0.66,0.66875,0.81,0.61,0.04536082193552787,2482,False,
39,60,FNC1=CC=C(NC2=CC(C3=NOCC=N3)=CC=N2)C=C1,0.66,0.66875,0.81,0.61,0.04536082193552787,2482,False,
39,61,O=C(Cl)C1=CC=C(NC2=NC=CC(C3=NC=CC(C4=NOC([O-])=N4)=C3)=C2)C=C1,0.66,0.66875,0.81,0.61,0.04536082193552787,2482,False,
39,62,C[C@@H]1C=C(C2=C(C3=CC(NC4=CC=C(C(=O)Cl)C=C4)=NC=C3)NO2)CO1,0.66,0.66875,0.81,0.61,0.04536082193552787,2482,False,
39,63,CC1NNC=C1C1=CC=NC(NC2=CC=C(C(=O)C3=C(C4=NOCC=N4)ON3)C=C2)=C1,0.66,0.66875,0.81,0.61,0.04536082193552787,2482,False,
39,64,CC1=NOC(C2=CC=CC=C2F)=C(C2=CC=C(NC3=CC(C4=CC=CC4)=CC=N3)C=C2)N1,0.66,0.66875,0.81,0.61,0.04536082193552787,2482,False,
39,65,[O-]C1=NC(C2=CC=NC(NC3=CC=C(C4=CC(C5=NOC([O-])=N5)=CC=N4)C=C3)=C2)=NO1,0.66,0.66875,0.81,0.61,0.04536082193552787,2482,False,
39,66,CC1=NOC(C)C(C2=CC=NC(NC3=CC=C(C4=CC=CC4)C=C3)=C2)=N1,0.66,0.66875,0.81,0.61,0.04536082193552787,2482,False,
39,67,C1=CC(C2=CC3=C(C=C2)C(N2CCCC2)=NC=N3)=CC(NC2=CC3=C(C=C2)C(N2CCCC2)=NC=N3)=N1,0.65,0.66875,0.81,0.61,0.04536082193552787,2482,False,
39,68,[NH3+]C1=NC=NC2=CC(C3=CC(NC4=CC=C5C(=C4)N=CN=C5N4CCCC4)=NC=C3)=CC=C21,0.65,0.66875,0.81,0.61,0.04536082193552787,2482,False,
39,69,O=C(C1=CC=C(NC2=NC=CC(C3=CNN3)=C2)C=C1)C1=CNN=C1,0.65,0.66875,0.81,0.61,0.04536082193552787,2482,False,
39,70,CC1=CC=CC=C1C1=CC=NC(NC2=CC=C(C3=CC4=C(C=C3)C(N3CCCC3)=NC=N4)C=C2)=C1,0.65,0.66875,0.81,0.61,0.04536082193552787,2482,False,
39,71,C1=CN=C(C2=CC=NC(NC3=CC=NC(C4=NC=CC(C5=CC6=C(C=C5)OCC=C6)=C4)=C3)=C2)C=C1,0.65,0.66875,0.81,0.61,0.04536082193552787,2482,False,
39,72,C1=CC(C2=CC3=C(C=C2)C(N2CCCC2)=NC=N3)=CC(NC2=CC=C3C(=C2)N=CN=C3N2CCCC2)=N1,0.65,0.66875,0.81,0.61,0.04536082193552787,2482,False,
39,73,O=C(Cl)C1=CC=C(NC2=NC=CC(C3=CC(C4=NOC(NC5=CC(C6=NOCC=N6)=CC=N5)=N4)=CC=N3)=C2)C=C1,0.65,0.66875,0.81,0.61,0.04536082193552787,2482,False,
39,74,C1=CC(C=CNC2=CC(C3=CNN3)=CC=N2)=CC(NC2=CC=C(NC3=CNN=C3)C=C2)=N1,0.65,0.66875,0.81,0.61,0.04536082193552787,2482,False,
39,75,CC1=CC(C2=CC(NC3=CC=C(C(=O)Cl)C=C3)=NC=C2)=NC=C1,0.65,0.66875,0.81,0.61,0.04536082193552787,2482,False,
39,76,C1=CC(NC2=CC(C3=NOCC=N3)=CC=N2)=CC(C2=CC=CC(C3=CC(NC4=CNN=C4)=NC=C3)=C2)=C1,0.65,0.66875,0.81,0.61,0.04536082193552787,2482,False,
39,77,[O-]C1=NC(C2=CC=NC(NC3=CC=C(Cl)C=C3)=C2)=NO1,0.64,0.66875,0.81,0.61,0.04536082193552787,2482,False,
39,78,C1=CC(C2=CNN=C2)=CC(NC2=CC=C3C(=C2)N=CN=C3N2CCCC2)=N1,0.64,0.66875,0.81,0.61,0.04536082193552787,2482,False,
39,79,CC1=CC=CC=C1C1=CC=NC(NC2=CC=C(C3=CC=NC(NF)=C3)C=C2)=C1,0.64,0.66875,0.81,0.61,0.04536082193552787,2482,False,
39,80,CC1=CC=CC=C1C1=CC=NC(NC2=CC=C(NC3=CC(C4=CNNC4C)=CC=N3)C=C2)=C1,0.64,0.66875,0.81,0.61,0.04536082193552787,2482,False,
39,81,CC1=C(C2=CC=C(NC3=CC(C4=CC=CC4)=CC=N3)C=C2)C[C@@H](C)O1,0.64,0.66875,0.81,0.61,0.04536082193552787,2482,False,
39,82,C1=CC2=C(C=C1NC1=CC(C3=CNN=C3)=CC=N1)N=CN=C2N1CCCC1,0.64,0.66875,0.81,0.61,0.04536082193552787,2482,False,
39,83,CC1=CC=CC=C1C1=CC=NC(NC2=CC=C(C3=CC=NC(C4=CC(C5=NOCC=N5)=CC=N4)=C3)C=C2)=C1,0.64,0.66875,0.81,0.61,0.04536082193552787,2482,False,
39,84,C1=CN(C2=NC=NC3=C2C=CC(NC2=CC(C4=CC(NC5=CNN=C5)=NC=C4)=NC=C2)=C3)C=N1,0.64,0.66875,0.81,0.61,0.04536082193552787,2482,False,
39,85,CC1=CC=CC=C1C1=CC=NC(NC2=CC(C3=CC(NC4=CC=C(C(=O)Cl)C=C4)=NC=C3)=CC=N2)=C1,0.64,0.66875,0.81,0.61,0.04536082193552787,2482,False,
39,86,C1=COC2CC(C3=CC(NC4=CC5=C(C=C4)C(N4CCCC4)CC=N5)=NC=C3)CCC2=C1,0.64,0.66875,0.81,0.61,0.04536082193552787,2482,False,
39,87,[O-]C1=CC=C(NC2=CC(C3=NOC(C4=CCCC4)=N3)=CC=N2)C=C1,0.64,0.66875,0.81,0.61,0.04536082193552787,2482,False,
39,88,CC1=CC=CC=C1C1=CC=NC(NC2=CC=C(C3=CC=NC(NC4=CC(C5=NOCC=N5)=CC=N4)=C3)C=C2)=C1,0.63,0.66875,0.81,0.61,0.04536082193552787,2482,False,
39,89,C1=CC(C2=NC=CC(NC3=CC4=C(C=C3)C(N3CCCC3)=NC=N4)=C2)=CC(NC2=CNN=C2)=N1,0.63,0.66875,0.81,0.61,0.04536082193552787,2482,False,
39,90,[NH3+]C1=NC=NC2=CC(NC3=NC=CC(C4=NC=CC(N5CCCC5)=C4)=C3)=CC=C21,0.63,0.66875,0.81,0.61,0.04536082193552787,2482,False,
39,91,CC1=NOC(C2=CC=CC=C2F)C(C2=CC=NC(NC3=CC=C(NC4=CC(C5=NOC([O-])=N5)=CC=N4)C=C3)=C2)=N1,0.63,0.66875,0.81,0.61,0.04536082193552787,2482,False,
39,92,CC1=CCC(NC2=CNN=C2)=C1C1=CC(NC2=CC=C(C(=O)Cl)C=C2)=NC=C1,0.63,0.66875,0.81,0.61,0.04536082193552787,2482,False,
39,93,FC[NH2+]CC1=C2C=CC(NC3=CC(C4=CC(NC5=CNN=C5)=NC=C4)=NC=C3)=CC2=NC=N1,0.63,0.66875,0.81,0.61,0.04536082193552787,2482,False,
39,94,[NH3+]C1CC=NC2=CC(C3=CC(NC4=CC=C5C(=C4)N=CN=C5N4CCCC4)=NC=C3)=CC=C21,0.63,0.66875,0.81,0.61,0.04536082193552787,2482,False,
39,95,C1=CC(NC2=CCC(C3=CC=C(NC4=CC(C5=NOCC=N5)=CC=N4)C=C3)=CC2)=CCC1,0.63,0.66875,0.81,0.61,0.04536082193552787,2482,False,
39,96,CC1=CC=CC=C1C1=CC=NC(NC2=CC=C(Cl)C=C2)=C1,0.63,0.66875,0.81,0.61,0.04536082193552787,2482,False,
39,97,CC1=NOC(C)C(C2=CC=NC(NC3=CC=C(C4=CC(C5=NOCC=N5)=CC=N4)C=C3)=C2)=N1,0.63,0.66875,0.81,0.61,0.04536082193552787,2482,False,
39,98,CC1=NOC(C)C(C2=CC=NC(NC3=CC=C(C(=O)Cl)C=C3)=C2)=N1,0.63,0.66875,0.81,0.61,0.04536082193552787,2482,False,
39,99,O=C(Cl)C1=CC=C(NC2=CC(C3=CC=CC(NC4=CC(C5=NOCC=N5)=CC=N4)=C3)=CC=C2)C1,0.63,0.66875,0.81,0.61,0.04536082193552787,2482,False,
39,100,FC1=CCC=C1NC1=CC=C2C(=C1)N=CN=C2C1=CC(NC2=CC=C3C(=C2)N=CN=C3N2CCCC2)=NC=C1,0.62,0.66875,0.81,0.61,0.04536082193552787,2482,False,
39,101,CC(=O)C1=CC=CC1C1=CC=C(NC2=CC(C3=NC(C)=NOC3C)=CC=N2)C=C1,0.62,0.66875,0.81,0.61,0.04536082193552787,2482,False,
39,102,CC1=CC=CC=C1C1=CC=NC(NC2=CC=C(C(=O)C3=CC=CC=C3C3=CC(C4=CC=CC=C4C)=CC=N3)C=C2)=C1,0.62,0.66875,0.81,0.61,0.04536082193552787,2482,False,
39,103,C1=CCC(C2=CC=NC(NC3=CC=C(C4=C(NC5=CC(C6=NOCC=N6)=CC=N5)NC=C4)C=C3)=C2)=C1,0.62,0.66875,0.81,0.61,0.04536082193552787,2482,False,
39,104,CC1=CC=CC=C1C1=CC=NC(NC2=CC=C(NF)C=C2)=C1,0.62,0.66875,0.81,0.61,0.04536082193552787,2482,False,
39,105,CC1NNC=C1C1=CC=NC(NC2=CC=C(NC3=NC=CC(C4=NOC(N5CCCC5)=N4)=C3)C=C2)=C1,0.62,0.66875,0.81,0.61,0.04536082193552787,2482,False,
39,106,CC1=NOC(C2=CC=CC=C2F)C(C2=CC=NC(NC3=CC=CC=C3)=C2)=N1,0.62,0.66875,0.81,0.61,0.04536082193552787,2482,False,
39,107,C1=CN(C2=CCNC3=C2C=CC(C2=CC=NC(NC4=CC5=C(C=C4)ONC=C5)=C2)=C3)C=C1,0.62,0.66875,0.81,0.61,0.04536082193552787,2482,False,
39,108,FC1=C(C2=CC=CC=C2C2=CC=NC(NC3=CC=C(C4=NOCC=N4)C=C3)=C2)C=CC=C1,0.62,0.66875,0.81,0.61,0.04536082193552787,2482,False,
39,109,[O-]C1=CN(C2=NC=NC3=CC(NC4=CC(C5=CNN=C5)=CC=N4)=CC=C32)CN1,0.62,0.66875,0.81,0.61,0.04536082193552787,2482,False,
39,110,C1=CN=C(C2=CC=NC(NC3=CC=NC(C4=CC=C(N5CCCC5)C=C4)=C3)=C2)C=C1,0.62,0.66875,0.81,0.61,0.04536082193552787,2482,False,
39,111,CC1=CC=CC=C1C1=CC=NC(NC2=CC=CC=C2)=C1,0.62,0.66875,0.81,0.61,0.04536082193552787,2482,False,
39,112,CC1=NOC(C)C(C2=CC=NC(NC3=CC=C(NC4=CC=C(C(=O)Cl)C=C4)C=C3)=C2)=N1,0.62,0.66875,0.81,0.61,0.04536082193552787,2482,False,
39,113,C1=CC=C(NC2=CC(NC3=CC=C(N4CCCC4)C=C3)=NC=C2)N=C1,0.62,0.66875,0.81,0.61,0.04536082193552787,2482,False,
39,114,CC1=CC(C2=CC=C(NC3=CC(C4=CC=CC=C4C)=CC=N3)C=C2)=CC1,0.62,0.66875,0.81,0.61,0.04536082193552787,2482,False,
39,115,CC1=NOC(C)C(C2=CC=NC(NC3CC=NC4=C3C=CC(NC3=CC(C5=CC6=C(C=CCO6)C=C5)=CC=N3)=C4)=C2)=N1,0.62,0.66875,0.81,0.61,0.04536082193552787,2482,False,
39,116,CC1=CC=CC=C1C1=CC=NC(NC2=CC=C(C(=O)C3=CNN=C3)C=C2)=C1,0.61,0.66875,0.81,0.61,0.04536082193552787,2482,False,
39,117,CC1=CC=CC=C1C1=CC=NC(NC2=CC=C(C(=O)C3=CC=CC=C3F)C=C2)=C1,0.61,0.66875,0.81,0.61,0.04536082193552787,2482,False,
39,118,C1=CC2=C(C=CC(NC3=NC(C4=CC(NC5=CNN=C5)=NC=C4)=NO3)=C2)OC1,0.61,0.66875,0.81,0.61,0.04536082193552787,2482,False,
39,119,CC1=CC=CC=C1C1=CC=NC(NC2=CC=C(C(=O)C3=C(C4=C(C)O[C@H](C)C4)ON3)C=C2)=C1,0.61,0.66875,0.81,0.61,0.04536082193552787,2482,False,
39,120,CC1=CC=CC=C1C1=CC=NC(NC2=CC=C(C(=O)C3=C(C4=C[C@@H](C)OC4)ON3)C=C2)=C1,0.61,0.66875,0.81,0.61,0.04536082193552787,2482,False,
40,1,CC1=NOC(C)C(C2=CC=NC(C3=CC=NC(NC4=CC(NC5=CC=C(N6CCCC6)C=C5)=NC=C4)=C3)=C2)=N1,0.82,0.6788333333333335,0.82,0.62,0.04470613927514752,2544,False,
40,2,FC1=NC(C2=CC=NC(NC3=CC=NC(NC4=CC=C(N5CCCC5)C=C4)=C3)=C2)=NO1,0.81,0.6788333333333335,0.82,0.62,0.04470613927514752,2544,False,
40,3,FC1=NC(C2=CC=NC(NC3=CC(NC4=CC=C(N5CCCC5)C=C4)=NC=C3)=C2)=NO1,0.81,0.6788333333333335,0.82,0.62,0.04470613927514752,2544,False,
40,4,C1=CC(NC2=NC=CC(C3=CNN3)=C2)=CC(NC2=CC=C(N3CCCC3)C=C2)=N1,0.8,0.6788333333333335,0.82,0.62,0.04470613927514752,2544,False,
40,5,O=C(Cl)C1=CC=C(NC2=NC=CC(C3=CC(NC4=CC(C5=NC=CC=C5)=CC=N4)=CC=N3)=C2)C=C1,0.78,0.6788333333333335,0.82,0.62,0.04470613927514752,2544,False,
40,6,C1=CC2=C(C=C(C3=CC=NC(NC4=CC=C5C(=C4)N=CCC5N4CCCC4)=C3)C=C2)OC1,0.77,0.6788333333333335,0.82,0.62,0.04470613927514752,2544,False,
40,7,FC1=NC(C2=CC(NC3=CC(NC4=CC=C(N5CCCC5)C=C4)=NC=C3)=NC=C2)=NON1,0.77,0.6788333333333335,0.82,0.62,0.04470613927514752,2544,False,
40,8,CC1=CC=CC=C1C1=CC=NC(NC2=CC=C(N3CCCC3)C=C2)=C1,0.77,0.6788333333333335,0.82,0.62,0.04470613927514752,2544,False,
40,9,[NH3+]C1=NC=NC2=CC(C3=CC=NC(NC4=CC=C5C(=C4)N=CC(C4=NOCC=N4)C5N4CCCC4)=C3)=CC=C21,0.77,0.6788333333333335,0.82,0.62,0.04470613927514752,2544,False,
40,10,O=C(Cl)C1=CC=C(NC2=CC(C3=CC(NC4=CC(C5=NOCC=N5)=CC=N4)=CC=N3)=NC=C2)C=C1,0.76,0.6788333333333335,0.82,0.62,0.04470613927514752,2544,False,
40,11,CC1=NOC(C)C(C2=CC=NC(NC3=CC=C(C4=CCC(NC5=C(F)C=CC=C5)=CC4)C=C3)=C2)=N1,0.74,0.6788333333333335,0.82,0.62,0.04470613927514752,2544,False,
40,12,CC1=NOC([NH3+])C(C2=CC(NC3=CC=C(C4=CCC(NC5=C(F)C=CC=C5)=CC4)C=C3)=NC=C2)=N1,0.74,0.6788333333333335,0.82,0.62,0.04470613927514752,2544,False,
40,13,C1=CC=C(C2=NOCC=N2)C(C2=CC(NC3=CC=C(N4CCCC4)C=C3)=NC=C2)=C1,0.74,0.6788333333333335,0.82,0.62,0.04470613927514752,2544,False,
40,14,CC1=NOC(C2=CC=CC=C2F)C(C2=CC(NC3=CC=C(C4=CCC(NC5=C(F)C=CC=C5)=CC4)C=C3)=NC=C2)=N1,0.73,0.6788333333333335,0.82,0.62,0.04470613927514752,2544,False,
40,15,CC1=NOC(C)C(C2=CC=NC(NC3=CC=C(C4=CC=NC(NC5=NC=CO5)=C4)C=C3)=C2)=N1,0.73,0.6788333333333335,0.82,0.62,0.04470613927514752,2544,False,
40,16,FC1=NC(C2=CC=NC(NC3=CC(NC4=CC=C(C5=CC(C6=NOCC=N6)=CC=N5)C=C4)=NC=C3)=C2)=NO1,0.73,0.6788333333333335,0.82,0.62,0.04470613927514752,2544,False,
40,17,[O-]C1=NC(C2=CC=NC(NC3=CC=C(NC4=CC=C5OCC=CC5=C4)C=C3)=C2)=NO1,0.73,0.6788333333333335,0.82,0.62,0.04470613927514752,2544,False,
40,18,C1=CC(C2=NC=CC(NC3=CC=C(NC4=CC(C5=NOCC=N5)=CC=N4)C=C3)=C2)=CC(NC2=CNN=C2)=N1,0.73,0.6788333333333335,0.82,0.62,0.04470613927514752,2544,False,
